ID,source_url,type,alignment_with_topic,spelling_grammar_style,clarity_of_view_point,arguments_supporting_details,overall
288,https://essayforum.com/writing/colleges-universities-enroll-same-numbers-79548/,Argumentative,2,3,2,3,10
289,https://essayforum.com/writing/words-describe-one-thing-like-see-changed-76604/,Argumentative,3,2,2,3,10
290,https://essayforum.com/writing/argument-local-history-world-given-90931/,Argumentative,3,4,4,4,15
291,https://essayforum.com/writing/work-home-office-86705/,Argumentative,3,4,3,3,13
292,https://essayforum.com/writing/people-claim-doing-same-things-way-keep-good-93039/,Argumentative,2,3,2,2,9
293,https://essayforum.com/writing/advantages-disadvantages-using-electronic-86045/,Argumentative,3,4,2,4,13
294,https://essayforum.com/writing/future-people-buy-printed-newspaper-books-read-89434/,Argumentative,2,2,2,3,9
295,https://essayforum.com/writing/learning-culture-century-92711/,Argumentative,3,4,3,4,14
296,https://essayforum.com/writing/libraries-relevant-future-91195/,Argumentative,4,4,4,5,17
297,https://essayforum.com/writing/important-environmental-problems-95406/,Argumentative,2,2,2,2,8
298,https://essayforum.com/writing/run-own-business-work-employer-advantages-92580/,Argumentative,2,4,3,3,12
299,https://essayforum.com/writing/ielt-competition-university-96168/,Argumentative,4,4,4,4,16
300,https://essayforum.com/writing/college-mid-term-facilities-funding-78391/,Argumentative,2,3,2,3,10
301,https://essayforum.com/writing/people-hold-view-music-strengthen-bond-87255/,Argumentative,3,3,2,4,12
302,https://essayforum.com/writing/people-like-living-countryside-think-good-96113/,Argumentative,4,4,4,4,16
303,https://essayforum.com/writing/advertisements-cause-effects-children-77887/,Argumentative,3,4,3,4,14
304,https://essayforum.com/writing/academic-paper-abortion-demand-94139/,Argumentative,2,3,3,3,11
305,https://essayforum.com/writing/history-harris-narrative-gave-hope-76681/,Narrative,1,2,1,2,6
306,https://essayforum.com/writing/highways-problems-solutions-76736/,Argumentative,3,4,3,4,14
307,https://essayforum.com/writing/youngsters-crime-numbers-increased-86635/,Argumentative,3,3,3,3,12
308,https://essayforum.com/writing/question-children-play-computer-games-92089/,Argumentative,3,3,4,3,13
309,https://essayforum.com/writing/thesis-japanese-internment-versus-holocaust-74472/,Analytical,1,2,2,1,6
310,https://essayforum.com/writing/part-well-known-personality-benefits-87770/,Argumentative,2,4,3,3,12
311,https://essayforum.com/writing/several-people-like-achieve-excellence-facing-72430/,Argumentative,2,3,3,3,11
312,https://essayforum.com/writing/academic-topic-education-modern-world-schools-94966/,Argumentative,2,5,3,3,13
313,https://essayforum.com/writing/university-learn-another-subjects-addition-94668/,Argumentative,2,4,4,3,13
314,https://essayforum.com/writing/people-think-strict-laws-control-amount-noise-94532/,Argumentative,2,3,3,3,11
315,https://essayforum.com/writing/hosting-international-sports-disscuss-views-92623/,Argumentative,2,3,3,3,11
316,https://essayforum.com/writing/topic-describe-positive-side-living-city-78220/,Argumentative,2,3,2,3,10
317,https://essayforum.com/writing/important-people-concerned-way-look-90632/,Argumentative,3,4,3,3,13
318,https://essayforum.com/writing/private-healthcare-banned-medical-services-88449/,Argumentative,3,4,3,4,14
319,https://essayforum.com/writing/days-ages-world-witched-explosion-migration-80637/,Argumentative,3,3,3,4,13
320,https://essayforum.com/writing/change-appearance-positive-negative-88453/,Argumentative,3,4,3,4,14
321,https://essayforum.com/writing/social-responsibility-business-92315/,Argumentative,2,4,3,3,12
322,https://essayforum.com/writing/advantages-disadvantages-home-computers-76959/,Argumentative,3,4,3,3,13
323,https://essayforum.com/writing/teacher-prefer-record-lecture-advance-88344/,Argumentative,2,3,3,3,11
324,https://essayforum.com/writing/part-criteria-schools-choose-student-93340/,Argumentative,3,3,3,4,13
325,https://essayforum.com/writing/schools-offer-qualification-distance-learning-93087/,Argumentative,3,4,3,4,14
326,https://essayforum.com/writing/describe-dream-country-wish-visit-times-92654/,Argumentative,2,4,3,2,11
327,https://essayforum.com/writing/people-think-getting-degree-university-best-94656/,Argumentative,2,3,2,3,10
328,https://essayforum.com/writing/funds-building-sophisticated-railway-network-79732/,Argumentative,2,4,3,3,12
329,https://essayforum.com/writing/everyone-become-vegetarian-healthy-meal-91063/,Argumentative,3,4,3,4,14
330,https://essayforum.com/writing/gender-gap-numerous-occupations-society-92471/,Argumentative,3,4,4,4,15
331,https://essayforum.com/writing/choosing-urban-life-live-city-countryside-76160/,Argumentative,2,3,3,3,11
332,https://essayforum.com/writing/theoretical-knowledge-qualifications-80657/,Argumentative,3,4,4,4,15
333,https://essayforum.com/writing/number-plants-animals-decreasing-reasons-86409/,Argumentative,2,3,2,3,10
334,https://essayforum.com/writing/people-believe-amount-time-put-art-better-77733/,Argumentative,3,4,2,3,12
335,https://essayforum.com/writing/discussion-advantages-disadvantages-91993/,Argumentative,3,4,3,4,14
336,https://essayforum.com/writing/inclined-study-group-students-preparing-test-77589/,Argumentative,2,3,3,3,11
337,https://essayforum.com/writing/writting-art-classes-compulsory-subject-86514/,Argumentative,2,3,2,3,10
338,https://essayforum.com/writing/music-magic-instrument-88295/,Argumentative,3,3,3,4,13
339,https://essayforum.com/writing/educationalists-argue-non-exam-art-based-95941/,Argumentative,2,3,3,2,10
340,https://essayforum.com/writing/reading-ebooks-watching-playing-computer-85382/,Argumentative,3,4,3,4,14
341,https://essayforum.com/writing/sports-compulsory-school-76629/,Argumentative,3,3,2,4,12
342,https://essayforum.com/writing/result-electronic-inventions-computer-people-81885/,Argumentative,3,4,2,4,13
343,https://essayforum.com/writing/problems-caused-media-projected-image-79081/,Argumentative,3,4,2,4,13
344,https://essayforum.com/writing/advantages-disadvantages-changing-jobs-93098/,Argumentative,2,3,2,2,9
345,https://essayforum.com/writing/world-heavily-dependent-oil-energy-86972/,Argumentative,3,3,3,4,13
346,https://essayforum.com/writing/children-spend-hours-day-smartphones-95694/,Argumentative,2,3,3,3,11
347,https://essayforum.com/writing/government-impose-higher-price-fuel-vehicles-90755/,Argumentative,3,4,3,4,14
348,https://essayforum.com/writing/specific-education-78527/,Argumentative,2,3,2,2,9
349,https://essayforum.com/writing/homelessness-part-93377/,Argumentative,3,4,3,4,14
350,https://essayforum.com/writing/easier-healthier-lifestyle-countryside-94626/,Argumentative,2,3,2,2,9
351,https://essayforum.com/writing/tourism-endanger-local-inhabitant-89997/,Argumentative,2,3,2,3,10
352,https://essayforum.com/writing/topic-volunteer-teenager-benefit-88791/,Argumentative,3,3,3,4,13
353,https://essayforum.com/writing/higher-taxes-collected-industries-causing-79545/,Argumentative,3,3,4,3,13
354,https://essayforum.com/writing/limit-use-cars-86873/,Argumentative,3,5,4,3,15
355,https://essayforum.com/writing/better-children-begin-learning-foreign-95883/,Argumentative,3,4,4,4,15
356,https://essayforum.com/writing/bullying-big-problem-schools-causes-solutions-89970/,Argumentative,3,4,3,4,14
357,https://essayforum.com/writing/urgency-prohibition-mobile-phone-utilization-75078/,Argumentative,3,4,4,4,15
358,https://essayforum.com/writing/computers-school-able-replace-teacher-88202/,Argumentative,2,3,3,2,10
359,https://essayforum.com/writing/technological-development-positive-92685/,Argumentative,4,4,4,4,16
360,https://essayforum.com/writing/high-schools-forced-students-volunteer-work-86303/,Argumentative,2,3,2,2,9
361,https://essayforum.com/writing/teenagers-own-smart-phone-advantages-88230/,Argumentative,2,3,2,3,10
362,https://essayforum.com/writing/commenting-criticising-class-improve-80150/,Argumentative,3,4,4,4,15
363,https://essayforum.com/writing/traffic-accommodation-problems-increasing-94951/,Argumentative,2,3,2,2,9
364,https://essayforum.com/writing/people-say-use-animals-benefit-good-76449/,Argumentative,2,3,2,3,10
365,https://essayforum.com/writing/traffic-jams-94472/,Argumentative,3,3,3,4,13
366,https://essayforum.com/writing/real-imaginary-plan-summer-try-think-topic-91164/,Narrative,2,2,2,2,8
367,https://essayforum.com/writing/enough-students-study-science-87694/,Argumentative,2,4,3,3,12
368,https://essayforum.com/writing/give-translated-stop-pursuing-goals-hard-work-78398/,Argumentative,2,3,3,3,11
369,https://essayforum.com/writing/teenagers-frequently-paticipating-part-73982/,Argumentative,2,3,3,4,12
370,https://essayforum.com/writing/power-advertising-sale-consumer-goods-92951/,Argumentative,3,4,3,4,14
371,https://essayforum.com/writing/days-youngsters-mimic-favourite-sports-89558/,Argumentative,3,3,3,4,13
372,https://essayforum.com/writing/birth-rate-begin-fall-population-aging-78210/,Argumentative,2,3,3,3,11
373,https://essayforum.com/writing/number-people-including-grown-ups-well-kids-93434/,Argumentative,2,3,2,3,10
374,https://essayforum.com/writing/economical-developments-considered-crucial-80549/,Argumentative,3,4,3,4,14
375,https://essayforum.com/writing/government-tax-fast-food-heavily-91567/,Argumentative,3,4,4,4,15
376,https://essayforum.com/writing/recycling-problems-91289/,Argumentative,3,4,3,4,14
377,https://essayforum.com/writing/topic-hobbies-industrial-revolution-93276/,Argumentative,2,3,3,3,11
378,https://essayforum.com/writing/gap-year-formal-education-93099/,Argumentative,4,5,3,4,16
379,https://essayforum.com/writing/give-opinions-teaching-foreign-76549/,Argumentative,3,5,3,4,15
380,https://essayforum.com/writing/good-points-drawbacks-internet-86212/,Argumentative,2,4,3,3,12
381,https://essayforum.com/writing/university-discriminate-people-based-gender-73320/,Argumentative,2,3,3,3,11
382,https://essayforum.com/writing/investing-science-education-89194/,Argumentative,2,3,3,2,10
383,https://essayforum.com/writing/wiser-first-time-buyer-opt-larger-smaller-95917/,Informative,4,5,3,4,16
384,https://essayforum.com/writing/happiness-considered-important-life-difficult-88355/,Argumentative,3,5,5,4,17
385,https://essayforum.com/writing/giving-judges-access-past-police-82694/,Argumentative,3,4,4,4,15
386,https://essayforum.com/writing/topic-sports-events-type-discuss-view-76919/,Argumentative,2,4,2,2,10
387,https://essayforum.com/writing/people-overweight-primary-causes-86967/,Argumentative,2,3,2,3,10
388,https://essayforum.com/writing/discuss-advantages-disadvantages-online-course-92504/,Argumentative,2,4,3,3,12
389,https://essayforum.com/writing/countries-people-decide-children-later-age-96104/,Argumentative,3,4,5,3,15
390,https://essayforum.com/writing/recent-figures-shown-increase-violent-crime-75932/,Argumentative,2,3,2,3,10
391,https://essayforum.com/writing/travel-companion-alone-76991/,Argumentative,2,3,2,3,10
392,https://essayforum.com/writing/people-travel-remote-areas-south-pole-94905/,Argumentative,3,4,3,4,14
393,https://essayforum.com/writing/advertisements-become-common-daily-life-pros-94664/,Argumentative,2,2,2,2,8
394,https://essayforum.com/writing/discuss-inequality-artists-government-interfere-86882/,Argumentative,3,3,3,4,13
395,https://essayforum.com/writing/magical-tool-academic-music-85306/,Argumentative,3,4,3,4,14
396,https://essayforum.com/writing/writting-opinion-free-college-95358/,Argumentative,2,3,2,3,10
397,https://essayforum.com/writing/flourish-technology-working-online-91255/,Argumentative,3,4,3,4,14
398,https://essayforum.com/writing/taking-gap-year-ubiquitous-developed-88331/,Argumentative,3,3,3,4,13
399,https://essayforum.com/writing/gender-equality-become-hot-topic-seen-almost-80221/,Argumentative,3,4,4,3,14
400,https://essayforum.com/writing/investments-governments-arts-pointless-86833/,Argumentative,4,4,4,4,16
401,https://essayforum.com/writing/people-think-use-plastic-bags-banned-94517/,Argumentative,3,3,3,4,13
402,https://essayforum.com/writing/common-tendency-self-employment-eager-90480/,Argumentative,3,4,4,4,15
403,https://essayforum.com/writing/responsibility-goverment-poor-nations-82696/,Argumentative,3,4,4,4,15
404,https://essayforum.com/writing/public-transport-convenient-metro-90986/,Argumentative,3,3,2,3,11
405,https://essayforum.com/writing/having-dinner-together-important-people-94869/,Argumentative,3,3,3,4,13
406,https://essayforum.com/writing/physical-mental-condition-crucial-factor-86959/,Argumentative,4,4,4,4,16
407,https://essayforum.com/writing/group-members-well-tour-guide-add-restrictions-79693/,Argumentative,4,4,4,4,16
408,https://essayforum.com/writing/graph-provides-overview-percentages-people-78470/,Informative,3,4,3,4,14
409,https://essayforum.com/writing/think-people-community-generally-happy-96064/,Argumentative,3,4,2,3,12
410,https://essayforum.com/writing/believe-studying-university-college-proper-76046/,Argumentative,3,4,3,3,13
411,https://essayforum.com/writing/people-recommend-use-public-transports-sake-85841/,Argumentative,3,3,4,4,14
412,https://essayforum.com/writing/poor-diet-help-grammar-sentences-85723/,Narrative,2,3,2,2,9
413,https://essayforum.com/writing/summary-popular-good-health-monkeys-least-74081/,Informative,2,3,2,2,9
414,https://essayforum.com/writing/students-university-chosing-study-94986/,Argumentative,3,5,3,4,15
415,https://essayforum.com/writing/sports-part-school-program-90166/,Argumentative,3,3,2,2,10
416,https://essayforum.com/writing/speaking-competence-ability-playing-77252/,Argumentative,3,3,4,4,14
417,https://essayforum.com/writing/distance-learning-programs-77341/,Argumentative,3,4,3,3,13
418,https://essayforum.com/writing/cities-planners-tend-arrange-shops-schools-90374/,Argumentative,2,3,2,2,9
419,https://essayforum.com/writing/getting-information-newspapers-media-95290/,Argumentative,3,4,4,4,15
420,https://essayforum.com/writing/spoken-communication-powerful-written-95995/,Argumentative,4,4,4,4,16
421,https://essayforum.com/writing/different-perspectives-changes-80974/,Argumentative,3,3,4,4,14
422,https://essayforum.com/writing/offering-online-courses-positive-76781/,Argumentative,3,3,3,4,13
423,https://essayforum.com/writing/governments-think-economic-progress-important-77939/,Argumentative,3,3,3,4,13
424,https://essayforum.com/writing/discussion-schools-longer-necessary-92039/,Argumentative,3,3,2,4,12
425,https://essayforum.com/writing/increasing-influence-young-generation-80063/,Argumentative,3,4,3,4,14
426,https://essayforum.com/writing/mathematics-philosophy-optional-schools-79232/,Argumentative,2,3,2,4,11
427,https://essayforum.com/writing/student-part-time-jobs-learning-campus-88496/,Argumentative,2,4,3,3,12
428,https://essayforum.com/writing/nothing-done-prevent-crime-extent-agree-93366/,Argumentative,3,4,4,4,15
429,https://essayforum.com/writing/topic-technology-used-monitor-people-pros-89288/,Argumentative,2,4,3,4,13
430,https://essayforum.com/writing/causes-solutions-reoffending-94066/,Argumentative,3,3,2,4,12
431,https://essayforum.com/writing/cooperation-competition-imperative-children-76590/,Argumentative,3,5,4,4,16
